"Homophily","Strong.Force","Weak.Force","Evidence","Pol.Opinion","Status.Quo.Bias","Pol.Int.Feedback","Biased.Assimilation","Shifting.Baselines"
0.837921982586857,0.4089769218117,0.361133739796095,0.282140185288154,0.000227782496949658,16.3150591533631,12.8046798443902,0.551435014465824,1
0.69945496691349,0.102924682665616,0.0926141995332052,0.073826320306398,0.000210297667654231,10.5097008591983,9.5533947839028,0.889539316063747,1
0.709367572449209,0.544066024711356,0.32325248717867,0.0867479211883619,0.00073556823655963,28.9277027435601,23.2751743824661,0.690705278422683,0
0.951848532293167,0.758459537522867,0.164136662928599,0.0954543022904545,0.00115812892676331,5.14120064908639,-0.878668867554392,0.413724326295778,1
0.88431296665193,0.233034099452198,0.108585139973211,0.0797917921096086,0.00428913857671432,2.3291038335301,-0.269244057492964,0.798924845643342,1
0.747522423394094,0.127531650243327,0.0960705950758084,0.26851360774599,0.00187231387943029,20.2883406442124,-16.440021372712,0.383969637798145,1
0.619579341710472,0.810064353048801,0.658087782452597,0.238302696333267,0.00219915843801573,22.8797796005383,5.91310201962528,0.710182401351631,1
0.777607316871376,0.379816537722945,0.23274056088064,0.10553937277291,0.000555677121737972,8.06496470887214,2.71072476379669,0.417646779678762,0
0.904800417242082,0.984956979984418,0.879616928610144,0.265940718236379,0.000875263251364231,4.7901750553865,1.4667700445133,0.343516472261399,1
0.827470119298789,0.782294301316142,0.0732188247369958,0.140033712470904,0.00255752729950473,18.3996798186563,-6.15198666277128,0.488613033667207,0
0.775053869886184,0.914438186911866,0.556650513543478,0.123206932959147,0.000735473454697058,28.1236942948308,-11.1803553035358,0.0607205715496093,0
0.678225727166747,0.549284656066447,0.524067677826479,0.175645005935803,0.00202255140873604,19.7889109004755,-7.13110750890752,0.307720010867342,1
0.811916193020398,0.154202300822362,0.0140391942582265,0.0425720723345876,0.00345003550755791,18.9584380183369,14.8404422214066,0.672999092610553,1
0.761886165182679,0.821805460145697,0.646170472398961,0.29394657521043,0.00219715768122114,10.0393638601527,-1.81762777836994,0.0104671118315309,1
0.596731140352653,0.239099955651909,0.0183368542301603,0.0737171034095809,0.00366067602764815,25.5761417879257,-0.126485935255559,0.387909029843286,1
0.901147102241296,0.571935313986614,0.124048630398092,0.133430400607176,0.0010899533436168,15.5666873345617,-4.54844370204454,0.64998515881598,1
0.816365156428932,0.740334360394627,0.163690102054683,0.123823835584335,0.00132843343424611,19.2692185505293,-12.1847558209807,0.86364411143586,1
0.703728379822257,0.372238060226664,0.197225007941447,0.262404702859931,0.00290875049890019,25.3532651788555,-9.51010281944264,0.70829032221809,1
0.734815477841088,0.26503273146227,0.149634945086318,0.273956466908567,0.00450937194749713,8.95083202351816,-3.19575572138816,0.985640884377062,1
0.800015922882354,0.152346616843715,0.0872743582206517,0.07161780805327,0.00481179468217306,18.439606053289,0.554284499100525,0.402573342202231,0
0.813626910350492,0.170645235106349,0.0293802881397928,0.144612781656906,0.00126482464256696,7.27138889883645,2.5359170650143,0.0476636274252087,1
0.817490943306473,0.820951323956251,0.754337156491908,0.0847584990318865,0.00480552396853454,22.1234384197742,8.24651529942779,0.0528439427725971,1
0.776758040075992,0.698261594865471,0.639386647929295,0.185505368211307,0.00214210754376836,16.7203306492884,-14.7647713192031,0.260856857057661,1
0.867781220104017,0.152887222822756,0.122832429654603,0.164047846966423,0.00331158821005374,5.9792563226074,1.59114420296448,0.311869746772572,1
0.802543299019457,0.967398370616138,0.703010852168066,0.0771650239359587,0.00110893967328593,18.1983238987159,-8.4614405550245,0.531070398865268,0
0.878440662409504,0.471576277632266,0.409378576577395,0.27771238675341,0.0044098877965007,20.5514184329659,18.5031399141991,0.516444894252345,1
0.822414349971494,0.0200243005529046,0.0100684795476957,0.261313024093397,3.15039197448641e-05,3.08965659583919,-2.07494400699099,0.770334074273705,1
0.918615509545479,0.758593169506639,0.104007736548358,0.118975378386676,0.00112492664600722,2.68079825537279,-0.558181399121394,0.0649282999802381,1
0.929774661514103,0.297741782618687,0.0299890234635721,0.0215712291654199,0.00440220284392126,22.8731746601406,14.4835635314009,0.982140373671427,1
0.906541341578675,0.784575266530737,0.00739847030556926,0.233719764836133,0.00364695325959474,19.2738237315789,-0.735842596800683,0.15663685137406,1
0.785203216813757,0.389587111538276,0.181027862132717,0.213983700214885,0.000276509631657973,11.2887098279316,6.83671976256165,0.835708837024868,1
0.816827079943894,0.853763373801485,0.252624702299199,0.0441144973738119,0.00351996030658484,4.01039395830594,-3.73987064417688,0.999404527945444,1
0.821762297472638,0.617235269630328,0.176705414397428,0.221339220902883,0.00417027154588141,10.113852632232,-0.150361679749881,0.697373766219243,1
0.714505204893858,0.414735334459692,0.0495213813610743,0.157808898040093,0.00112536675413139,15.1059411575552,-3.92105523433181,0.983350180787966,1
0.857000107056953,0.136540197068825,0.1320984754131,0.154521542368457,0.000815351646160707,19.0351665595081,18.5004369507215,0.668771517463028,1
0.826527732472983,0.143817043630406,0.0277302194451838,0.269021604792215,0.00154059777152725,11.5357157618273,6.55105174061848,0.193378679919988,1
0.800087997550422,0.421844950178638,0.144612161865837,0.259944994398393,0.0022755402547773,16.4791813353077,15.2875167552743,0.774591542081907,1
0.831150187729731,0.584900093497708,0.445005809615771,0.111812818329781,0.00384596955613233,16.5926383084152,13.7385535152113,0.185296441894025,1
0.908433092093733,0.977098996285349,0.289516558163066,0.217794908070937,0.0039284391712863,4.05711463745683,-2.11298888443383,0.270544872386381,1
0.527911276551806,0.395448859082535,0.177873879161891,0.211950570344925,0.000412513728952035,10.8400648252573,3.91949754957886,0.316949248081073,0
0.861761271089674,0.276049672625959,0.0530079742710197,0.285186379216611,0.00160862768883817,14.8752351303119,-14.0424429513842,0.547459468012676,1
0.734063370191143,0.891114312456921,0.558066529108744,0.0908714745892212,0.00194102331879549,5.65377768175676,4.09957565348291,0.953101213788614,1
0.855135162501933,0.10817852942273,0.0526864671976078,0.0298337470041588,0.00080582881346345,9.20679325261153,1.54439051364893,0.731707658851519,1
0.574262971300543,0.76039953622967,0.111842687931084,0.107417089026421,0.00336666240706109,16.1908554479014,-4.86367492381079,0.240530701586977,1
0.854535327091637,0.81182741606608,0.606854244304632,0.0464735177345574,0.000623710443032905,29.2670484459959,-3.7385729975119,0.464016626821831,1
0.738464232756107,0.230096920393407,0.159044793378263,0.0848557198885828,0.00405199033091776,3.72358160559088,2.39821049890505,0.427428280701861,0
0.706393708616711,0.627146184444427,0.000291841888300962,0.0651730542071164,0.00352436122833751,7.23982815770432,4.54565238992074,0.307763874297962,1
0.483081340942391,0.127705687889829,0.0866130442555348,0.128684578766115,0.00417200488969684,29.1717039372306,-25.0591367599462,0.45978519320488,1
0.849091810097916,0.686324946815148,0.540087873461351,0.106081822793931,0.00183220722479746,9.32590379007161,-7.83426441776964,0.365454269573092,1
0.756591672060666,0.945035103475675,0.322560594897463,0.139414132246748,0.000412655908148736,25.9430985364597,-5.41377259680468,0.735899350373074,1
0.784443996503105,0.0626499983482063,0.0510648543212413,0.090342757338658,0.00182335513993166,10.0512709659524,-9.30003968001584,0.51880492339842,1
0.530801915931039,0.989078270737082,0.299579567962396,0.281741520180367,0.00343803790863603,13.9640728507657,8.83864757146357,0.0394991978537291,1
0.818493881675744,0.535541391698644,0.147030406115429,0.240284463576972,0.00045822347397916,25.1311254522298,-11.2157663354575,0.753110099583864,0
0.914976443389106,0.802238217089325,0.309000985816807,0.0982792197028175,0.00102469351491891,17.5120972169098,13.5913204411633,0.529714091448113,1
0.704884877027607,0.509842899395153,0.00823930644323948,0.0143129954813048,0.00464675341267139,23.3092806222849,-13.9351916056292,0.650261500384659,1
0.803720984728912,0.547023417660967,0.484188288130499,0.16599419626873,0.00453024055808783,18.0363796434831,-2.7608772949341,0.949585322989151,1
0.797936861011174,0.566734082764015,0.277735661584924,0.263602206367068,0.00406426343950443,25.7688993483316,-6.80835205088011,0.873949912842363,1
0.839773665694362,0.977383576799184,0.569560248151948,0.15797702386044,0.000303911124356091,29.1021270463243,-22.103814663301,0.0883633010089397,0
0.766342554874467,0.894334625452757,0.028593334023318,0.0711689092218876,0.00343245175550692,7.54873427632265,-2.74027224774151,0.173983816755936,0
0.886692291055643,0.330997828627005,0.12384925491858,0.188923627138138,0.000483168715145439,1.63781774416566,1.61503497980007,0.583938845666125,0
0.340845374405807,0.90340088470839,0.781894201127313,0.232622277410701,0.00188408208428882,2.22113341186196,-0.602322153637096,0.273751269793138,0
0.814162371232212,0.759135339409113,0.641343819280766,0.137376468325965,0.00364815832232125,4.0182804451324,-2.25037224250968,0.953951247734949,0
0.616285420669493,0.593838493106887,0.474372177818727,0.266522595123388,0.00192595796659589,3.61934044351801,0.910218062500717,0.745636217296124,1
0.833784003580735,0.752932057948783,0.690481714441621,0.142725151707418,0.00283559733070433,22.3619900364429,15.9864714876628,0.909146504476666,1
0.768230207074019,0.845556122949347,0.681886190539248,0.035199368186295,0.00356343277497217,7.8227968828287,-6.6500540036271,0.935646147234365,1
0.713151541626678,0.0200740091968328,0.0104648589459483,0.0258833679836243,0.00141501173027791,13.1926121297292,2.30285287937687,0.806694429600611,1
0.782902887627431,0.733747758204117,0.524449739911638,0.249366593663581,0.00443283060449176,28.6266926457174,2.89797867858099,0.522335766116157,1
0.776278223521283,0.0397806370165199,0.0252527686575597,0.161868274211884,0.000700517749646679,9.22764152823947,1.53235313697269,0.165025892201811,1
0.792993556804038,0.844933539861813,0.219794651803088,0.0069433476543054,0.00431199769838713,10.7030508748721,2.82108599745184,0.546426258748397,1
0.871975592970727,0.630773598561063,0.328533604182364,0.197886401158757,0.00364680465660058,15.1178633272648,-3.49353818557691,0.00683350884355605,1
0.796209217497834,0.742539132246748,0.647493249880415,0.182360388315283,0.00378101675654761,25.5699976438191,5.76755071709935,0.793224167777225,1
0.796774873711044,0.647347015561536,0.598458713032445,0.0516675288090482,0.00157906394568272,24.3234320983756,23.7865366613215,0.322385551873595,1
0.933077043419404,0.321328443475068,0.169638603939343,0.238626606110483,0.000344662984134629,21.1556002220605,18.9821376328031,0.277769317384809,1
0.881657885654265,0.557437583105639,0.273053582160656,0.148287708568387,0.00444185792584904,2.06442643445916,-1.22319820532002,0.513781139161438,1
0.742092506229911,0.569352688733488,0.0820735081897149,0.0437126287724823,0.00206141556496732,20.8072981913574,6.38483682065348,0.915986333042383,0
0.700235673308474,0.128064419608563,0.0321158074049442,0.0994640974793583,0.00203634644974954,19.4256597319618,11.9899851468501,0.258801201358438,0
